ID,Stakeholder,Insurer,Value Created,Sahreholding pattern,City,Brokers,Premium,Date,Premium,Profitability,Cost ratio,Assets under management,Educational qualifications,People,Policy tenuer ,Gender,Age 
16453,Environment,Bancassurance partners,44107396,FII,Goa,Gita,Indivisual rated,5/25/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16454,Environment,Bancassurance partners,44112313,FII,Goa,Puja,Indivisual rated,5/26/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16456,Environment,Bancassurance partners,44117229,FII,Goa,Sheela,Indivisual rated,5/27/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16457,Environment,Bancassurance partners,44122146,FII,Goa,Rita,Indivisual rated,5/28/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16459,Environment,Bancassurance partners,44127063,FII,Goa,Mina,Indivisual rated,5/29/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16460,Environment,Bancassurance partners,44131979,FII,Goa,Rushi,Indivisual rated,5/30/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16462,Environment,Bancassurance partners,44136896,FII,Goa,Krishna,Indivisual rated,5/31/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16463,Environment,Bancassurance partners,44141812,FII,Goa,Gita,Indivisual rated,6/1/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16465,Environment,Bancassurance partners,44146729,FII,Goa,Rushi,Indivisual rated,6/2/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16466,Environment,Bancassurance partners,44151645,FII,Goa,Krishna,Indivisual rated,6/3/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16468,Environment,Bancassurance partners,44156562,FII,Goa,Gita,Indivisual rated,6/4/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16469,Environment,Bancassurance partners,44161479,FII,Goa,Puja,Indivisual rated,6/5/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16471,Environment,Bancassurance partners,44166395,FII,Goa,Sheela,Indivisual rated,6/6/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16472,Environment,Bancassurance partners,44171312,FII,Goa,Rita,Indivisual rated,6/7/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16474,Environment,Bancassurance partners,44176228,FII,Goa,Mina,Indivisual rated,6/8/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16475,Environment,Bancassurance partners,44181145,FII,Goa,Rushi,Indivisual rated,6/9/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16477,Environment,Bancassurance partners,44186061,FII,Goa,Krishna,Indivisual rated,6/10/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16478,Environment,Bancassurance partners,44190978,FII,Goa,Gita,Indivisual rated,6/11/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16480,Environment,Bancassurance partners,44195895,FII,Goa,Puja,Indivisual rated,6/12/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16481,Environment,Bancassurance partners,44200811,FII,Goa,Sheela,Indivisual rated,6/13/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16483,Environment,Bancassurance partners,44205728,FII,Goa,Rita,Indivisual rated,6/14/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16484,Environment,Bancassurance partners,44210644,FII,Goa,Mina,Indivisual rated,6/15/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16486,Environment,Bancassurance partners,44215561,FII,Goa,Rushi,Indivisual rated,6/16/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16487,Environment,Bancassurance partners,44220477,FII,Goa,Krishna,Indivisual rated,6/17/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16489,Environment,Bancassurance partners,44225394,FII,Goa,Gita,Indivisual rated,6/18/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16490,Environment,Bancassurance partners,44230311,FII,Goa,Puja,Indivisual rated,6/19/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16492,Environment,Bancassurance partners,44235227,FII,Goa,Sheela,Indivisual rated,6/20/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16493,Environment,Bancassurance partners,44240144,FII,Goa,Rita,Indivisual rated,6/21/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16495,Environment,Bancassurance partners,44245060,FII,Goa,Mina,Indivisual rated,6/22/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16496,Environment,Bancassurance partners,44249977,FII,Goa,Rushi,Indivisual rated,6/23/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16498,Environment,Bancassurance partners,44254893,FII,Goa,Krishna,Indivisual rated,6/24/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16499,Environment,Bancassurance partners,44259810,FII,Goa,Gita,Indivisual rated,6/25/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16501,Environment,Bancassurance partners,44264727,FII,Goa,Rushi,Indivisual rated,6/26/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16502,Environment,Bancassurance partners,44269643,FII,Goa,Krishna,Indivisual rated,6/27/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16504,Environment,Bancassurance partners,44274560,FII,Goa,Gita,Indivisual rated,6/28/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16505,Environment,Bancassurance partners,44279476,FII,Goa,Puja,Indivisual rated,6/29/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16507,Environment,Bancassurance partners,44284393,FII,Goa,Sheela,Indivisual rated,6/30/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16508,Environment,Bancassurance partners,44289309,FII,Goa,Rita,Indivisual rated,7/1/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16510,Environment,Bancassurance partners,44294226,FII,Goa,Mina,Indivisual rated,7/2/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16511,Environment,Bancassurance partners,44299143,FII,Goa,Rushi,Indivisual rated,7/3/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16513,Environment,Bancassurance partners,44304059,FII,Goa,Krishna,Indivisual rated,7/4/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16514,Environment,Bancassurance partners,44308976,FII,Goa,Gita,Indivisual rated,7/5/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16516,Environment,Bancassurance partners,44313892,FII,Goa,Puja,Indivisual rated,7/6/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16517,Environment,Bancassurance partners,44318809,FII,Goa,Sheela,Indivisual rated,7/7/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16519,Environment,Bancassurance partners,44323725,FII,Goa,Rita,Indivisual rated,7/8/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16520,Environment,Bancassurance partners,44328642,FII,Goa,Mina,Indivisual rated,7/9/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16522,Environment,Bancassurance partners,44333559,FII,Goa,Rushi,Indivisual rated,7/10/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16523,Environment,Bancassurance partners,44338475,FII,Goa,Krishna,Indivisual rated,7/11/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16525,Environment,Bancassurance partners,44343392,FII,Goa,Gita,Indivisual rated,7/12/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16526,Environment,Bancassurance partners,44348308,FII,Goa,Puja,Indivisual rated,7/13/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16528,Environment,Bancassurance partners,44353225,FII,Goa,Sheela,Indivisual rated,7/14/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16529,Environment,Bancassurance partners,44358141,FII,Goa,Rita,Indivisual rated,7/15/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16531,Environment,Bancassurance partners,44363058,FII,Goa,Mina,Indivisual rated,7/16/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16532,Environment,Bancassurance partners,44367975,FII,Goa,Rushi,Indivisual rated,7/17/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16534,Environment,Bancassurance partners,44372891,FII,Goa,Krishna,Indivisual rated,7/18/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16535,Environment,Bancassurance partners,44377808,FII,Goa,Gita,Indivisual rated,7/19/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16537,Environment,Bancassurance partners,44382724,FII,Goa,Rushi,Indivisual rated,7/20/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16538,Environment,Bancassurance partners,44387641,FII,Goa,Krishna,Indivisual rated,7/21/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16540,Environment,Bancassurance partners,44392557,FII,Goa,Gita,Indivisual rated,7/22/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16541,Environment,Bancassurance partners,44397474,FII,Goa,Puja,Indivisual rated,7/23/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16543,Environment,Bancassurance partners,44402391,FII,Goa,Sheela,Indivisual rated,7/24/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16544,Environment,Bancassurance partners,44407307,FII,Goa,Rita,Indivisual rated,7/25/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16546,Environment,Bancassurance partners,44412224,FII,Goa,Mina,Indivisual rated,7/26/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16547,Environment,Bancassurance partners,44417140,FII,Goa,Rushi,Indivisual rated,7/27/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16549,Environment,Bancassurance partners,44422057,FII,Goa,Krishna,Indivisual rated,7/28/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16550,Environment,Bancassurance partners,44426973,FII,Goa,Gita,Indivisual rated,7/29/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16552,Environment,Bancassurance partners,44431890,FII,Goa,Puja,Indivisual rated,7/30/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16553,Environment,Bancassurance partners,44436807,FII,Goa,Sheela,Indivisual rated,7/31/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16555,Environment,Bancassurance partners,44441723,FII,Goa,Rita,Indivisual rated,8/1/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16556,Environment,Bancassurance partners,44446640,FII,Goa,Mina,Indivisual rated,8/2/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16558,Environment,Bancassurance partners,44451556,FII,Goa,Rushi,Indivisual rated,8/3/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16559,Environment,Bancassurance partners,44456473,FII,Goa,Krishna,Indivisual rated,8/4/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16561,Environment,Bancassurance partners,44461389,FII,Goa,Gita,Indivisual rated,8/5/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
16562,Environment,Bancassurance partners,44466306,FII,Goa,Puja,Indivisual rated,8/6/2018,First year premium,Net worth,Opex ratio,Equity,Proessinal qualification,Employee adoption,Less than 1 year,Female,40
